# Probability DORM -> ALIVE transition with 2 neighbors, fraction of ALIVE cells after t_max=5000. grid_size = 30, runs = 100, base_seed = 100, init grid 80/20 DEAD/ALIVE
0.000000000000000000e+00 4.166666666666666435e-02 8.333333333333332871e-02 1.250000000000000000e-01 1.666666666666666574e-01 2.083333333333333148e-01 2.500000000000000000e-01 2.916666666666666297e-01 3.333333333333333148e-01 3.750000000000000000e-01 4.166666666666666297e-01 4.583333333333333148e-01 5.000000000000000000e-01 5.416666666666666297e-01 5.833333333333332593e-01 6.250000000000000000e-01 6.666666666666666297e-01 7.083333333333332593e-01 7.500000000000000000e-01 7.916666666666666297e-01 8.333333333333332593e-01 8.750000000000000000e-01 9.166666666666666297e-01 9.583333333333332593e-01 1.000000000000000000e+00
1.452294094999040941e-01 2.816568448660966562e-01 6.588867413138372875e-01 8.636514983645160459e-01 9.811947932302116371e-01 1.055443264211453069e+00 1.147267463554444422e+00 1.183972110721264182e+00 1.230086808486543726e+00 1.241420103307162570e+00 1.285993539742277036e+00 1.284518775043301808e+00 1.333141466170680189e+00 1.350710769550230506e+00 1.384287949492907233e+00 1.378684683998812277e+00 1.376863918107444462e+00 1.405234387364004967e+00 1.436392486242529243e+00 1.439389905447026274e+00 1.459654711471602972e+00 1.469828986261281667e+00 1.440370624781527997e+00 1.469075302404041494e+00 1.465126782833423791e+00
